Attribute,Index,Clean Value,Cleaned Value
Clump Thickness,142,2,22
Clump Thickness,313,8,5
Clump Thickness,170,1,5
Clump Thickness,418,1,11
Clump Thickness,172,1,11
Clump Thickness,582,5,1
Clump Thickness,226,1,5
Clump Thickness,671,3,6
Clump Thickness,481,5,55.00000000000001
Clump Thickness,514,3,5
Clump Thickness,594,5,55.00000000000001
Clump Thickness,448,5,55.00000000000001
Clump Thickness,659,7,77
Clump Thickness,37,10,5
Clump Thickness,254,6,7
Clump Thickness,60,9,5
Clump Thickness,504,4,44
Clump Thickness,267,10,1
Clump Thickness,352,2,5
Clump Thickness,451,4,8
Clump Thickness,523,10,1
Clump Thickness,420,2,5
Clump Thickness,443,1,5
Clump Thickness,622,6,5
Clump Thickness,198,5,6
Clump Thickness,294,10,5
Clump Thickness,130,1,11
Clump Thickness,233,8,88
Clump Thickness,623,7,5
Clump Thickness,503,4,3
Clump Thickness,201,9,99
Clump Thickness,419,5,3
Clump Thickness,499,4,5
Clump Thickness,680,2,5
Clump Thickness,493,4,3
Clump Thickness,462,3,7
Clump Thickness,556,4,44
Clump Thickness,340,8,88
Clump Thickness,346,1,5
Clump Thickness,167,5,3
Clump Thickness,647,1,5
Clump Thickness,253,6,5
Clump Thickness,103,4,44
Uniformity of Cell Size,150,8,88
Uniformity of Cell Size,125,4,8.138790995324197
Uniformity of Cell Size,51,5,10
Uniformity of Cell Size,263,8,10
Uniformity of Cell Size,622,3,1
Uniformity of Cell Size,148,1,11
Uniformity of Cell Size,372,1,3.0711599360052975
Uniformity of Cell Size,220,1,3
Uniformity of Cell Size,506,3,5
Uniformity of Cell Size,407,2,22
Uniformity of Cell Size,33,7,9.828001348430496
Uniformity of Cell Size,41,6,8.138790995324197
Uniformity of Cell Size,380,3,33
Uniformity of Cell Size,566,7,10
Uniformity of Cell Size,253,3,33
Uniformity of Cell Size,21,3,4
Uniformity of Cell Shape,532,2,1
Uniformity of Cell Shape,351,1,4
Uniformity of Cell Shape,334,6,1
Uniformity of Cell Shape,645,1,1.7738886798813254
Uniformity of Cell Shape,480,7,5.917836760194506
Uniformity of Cell Shape,435,7,1
Uniformity of Cell Shape,155,1,1.7738886798813254
Uniformity of Cell Shape,539,1,11
Uniformity of Cell Shape,617,1,1.7738886798813254
Uniformity of Cell Shape,46,1,11
Uniformity of Cell Shape,676,4,10
Uniformity of Cell Shape,600,4,6
Uniformity of Cell Shape,68,4,3
Uniformity of Cell Shape,153,8,7.101821925998271
Uniformity of Cell Shape,104,3,33
Uniformity of Cell Shape,620,1,1.7738886798813254
Uniformity of Cell Shape,39,4,3.549866428586974
Uniformity of Cell Shape,648,1,1.7738886798813254
Uniformity of Cell Shape,97,1,1.7738886798813254
Uniformity of Cell Shape,629,1,1.7738886798813254
Uniformity of Cell Shape,36,1,7
Uniformity of Cell Shape,597,2,1.7738886798813254
Uniformity of Cell Shape,379,1,7
Uniformity of Cell Shape,419,2,2.3658812627832084
Uniformity of Cell Shape,15,5,2
Uniformity of Cell Shape,252,4,3.549866428586974
Uniformity of Cell Shape,697,10,1
Uniformity of Cell Shape,653,1,11
Uniformity of Cell Shape,206,10,8
Uniformity of Cell Shape,563,1,1.7738886798813254
Uniformity of Cell Shape,309,7,2
