Attribute,Index,Clean Value,Cleaned Value
frequency,22,2500,22
frequency,30,200,2200
frequency,31,250,225500
frequency,44,5000,0
frequency,50,250,22
frequency,71,2000,220000
frequency,74,4000,44000000
frequency,78,10000,0
frequency,82,400,0
frequency,86,1000,11
frequency,87,1250,550000
frequency,107,3150,55
frequency,109,5000,0
frequency,118,1250,112255
frequency,126,8000,8800
frequency,131,630,0
frequency,132,800,0
frequency,155,5000,550000
frequency,160,500,0
frequency,169,4000,0
frequency,175,250,55
frequency,180,800,8800
frequency,181,1000,0
frequency,183,1600,1166
frequency,208,1250,1100
frequency,210,2000,220000
frequency,219,630,0
frequency,230,315,1155
frequency,238,2000,empty
frequency,239,2500,0
frequency,243,6300,663300
frequency,249,1250,112255
frequency,252,2500,0
frequency,264,1250,0
frequency,305,1600,6600
frequency,321,1000,110000
frequency,333,500,5500
frequency,340,2500,0
frequency,343,5000,0
frequency,350,630,6633
frequency,364,800,8800
frequency,393,315,331155
frequency,394,400,440000
frequency,415,1250,11225500
frequency,416,1600,6600
frequency,424,250,5500
frequency,428,630,663300
frequency,432,1600,11000000
frequency,439,200,220000
frequency,447,1250,225500
frequency,460,2500,225500
frequency,477,3150,3355
frequency,479,5000,empty
frequency,480,6300,3300
frequency,493,3150,11550000
frequency,516,1600,0
frequency,525,12500,11000000
frequency,536,4000,0
frequency,540,10000,11000000
frequency,547,1250,0
frequency,559,1000,1100
frequency,567,6300,0
frequency,586,630,66
frequency,596,6300,66330000
frequency,614,315,3355
frequency,631,250,55
frequency,634,500,0
frequency,642,3150,5500
frequency,649,400,0
frequency,659,4000,0
frequency,665,400,0
frequency,679,250,5500
frequency,686,1250,1155
frequency,687,1600,11660000
frequency,727,1000,11000000
frequency,734,5000,550000
frequency,740,1000,0
frequency,743,2000,220000
frequency,750,10000,1100000000
frequency,752,800,0
frequency,758,3150,1155
frequency,762,8000,0
frequency,773,5000,0
frequency,803,2000,0
frequency,807,5000,55
frequency,819,5000,0
frequency,832,500,0
frequency,841,4000,44000000
frequency,856,200,0
frequency,893,800,0
frequency,894,1000,110000
frequency,897,2000,0
frequency,904,250,55
frequency,915,3150,5500
frequency,946,2500,55000000
frequency,956,1000,110000
frequency,964,3150,1100
frequency,976,4000,44000000
frequency,978,6300,0
frequency,1002,5000,0
frequency,1008,2000,0
frequency,1028,12500,11225500
frequency,1030,20000,0
frequency,1035,1250,11
frequency,1044,10000,0
frequency,1049,1250,5500
frequency,1054,4000,44000000
frequency,1071,630,3300
frequency,1096,5000,55
frequency,1102,500,550000
frequency,1115,315,1155
frequency,1116,400,0
frequency,1146,8000,880000
frequency,1147,10000,1100000000
frequency,1166,250,2255
frequency,1170,630,0
frequency,1171,800,0
frequency,1189,1250,1122
frequency,1234,1250,11225500
frequency,1240,5000,0
frequency,1268,12500,22550000
frequency,1301,3150,3300
frequency,1313,2500,225500
frequency,1332,10000,0
frequency,1342,5000,0
frequency,1347,1000,110000
frequency,1354,630,66330000
frequency,1355,800,8800
frequency,1361,400,0
frequency,1366,1250,0
frequency,1393,6300,66330000
frequency,1409,6300,330000
frequency,1432,800,880000
frequency,1447,630,33
frequency,1476,315,33115500
frequency,1486,3150,331155
frequency,1496,1250,5500
frequency,1501,4000,0
angle,72,1.5,9.5
angle,157,4,0
angle,200,0,17.4
angle,257,2,0
angle,259,2,0
angle,274,2,0
angle,288,2,0
angle,308,4,2
angle,339,4,0
